URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://hl7.lt/fhir/vitalsigns/ValueSet/bmi-unit,6.0.0,active,,BMIUnit,BMI Units,"UCUM units for recording BMI","StructureDefinition/bmi","UCUM"
https://hl7.lt/fhir/vitalsigns/ValueSet/body-height-observation,6.0.0,active,,BodyHeightObservation,Body Height observation codes,"This value set defines the set of LOINC codes considered to be appropriate for representing body height (including body length) vital sign measurements in Observation.code.","StructureDefinition/body-height","LOINC"
https://hl7.lt/fhir/vitalsigns/ValueSet/body-length-unit,6.0.0,active,"2.16.840.1.113883.4.642.3.873,2.16.840.1.113883.4.642.3.958",BodyLengthUnit,Body Length Units,"UCUM units for recording body length measures such as height and head circumference",,"UCUM"
https://hl7.lt/fhir/vitalsigns/ValueSet/body-weight-associated-situation,1.0.0,active,,BodyWeightAssociatedSituation,Body Weight Associated Situation,"SELECT SNOMED CT code system values and temporary code system values that describe situations to be considered when interpreting measured values.","StructureDefinition/body-weight","SCT,Internal"
https://hl7.lt/fhir/vitalsigns/ValueSet/body-weight-observation,6.0.0,active,,BodyWeightObservation,Body Weight observation codes,"This value set defines the set of LOINC codes considered to be appropriate for representing body weight vital sign measurements in Observation.code.","StructureDefinition/body-weight","LOINC"
https://hl7.lt/fhir/vitalsigns/ValueSet/bp-cuff-size,1.0.0,active,,BloodPressureCuffSize,Blood Pressure Cuff Size,"SELECT SNOMED CT code system values that describe the size of blood pressure cuff in use.","StructureDefinition/device-blood-pressure","SCT"
https://hl7.lt/fhir/vitalsigns/ValueSet/bp-diastolic-observation,6.0.0,active,,BloodPressureDiastolicObservation,BP Diastolic observation codes,"This value set defines the set of LOINC codes considered to be appropriate for representing an arterial diastolic BP vital sign measurement in Observation.component.code.","StructureDefinition/blood-pressure-panel","LOINC"
https://hl7.lt/fhir/vitalsigns/ValueSet/bp-measurement-body-location,2.0.0,draft,,BloodPressureMeasurementBodyLocation,Blood Pressure Measurement Body Location,"SELECT SNOMED CT code system values that describe the location on the body where the blood pressure was measured.","StructureDefinition/body-structure-blood-pressure","SCT"
https://hl7.lt/fhir/vitalsigns/ValueSet/bp-measurement-method,1.0.0,active,,BloodPressureMeasurementMethod,Blood Pressure Measurement Method,"SELECT SNOMED CT code system values that describe how a blood pressure was measured.","StructureDefinition/blood-pressure-panel","SCT,Internal"
https://hl7.lt/fhir/vitalsigns/ValueSet/bp-panel-observation,6.0.0,active,,BloodPressurePanelObservation,BP Panel observation codes,"This value set defines the set of LOINC codes considered to be appropriate for representing an arterial szstolic and diastolic BP panel of vital signs measurements in Observation.component.code.","StructureDefinition/blood-pressure-panel","LOINC"
https://hl7.lt/fhir/vitalsigns/ValueSet/bp-systolic-observation,6.0.0,active,,BloodPressureSystolicObservation,BP Systolic observation codes,"This value set defines the set of LOINC codes considered to be appropriate for representing an arterial systolic BP vital sign measurement in Observation.component.code.","StructureDefinition/blood-pressure-panel","LOINC"
https://hl7.lt/fhir/vitalsigns/ValueSet/device-type-blood-pressure,1.0.0,active,,DeviceTypeBloodPressure,Device Types for Blood Pressure Measurement,"SELECT SNOMED CT code system values that describe the isntrument used to measure the blood pressure.","StructureDefinition/device-blood-pressure","SCT"
